公司代码,年份,词频
000333,2018,云计算-1
000333,2018,物联网-1
000333,2018,区块链-3
000333,2018,工业互联网-20
000333,2018,B2B-2
000333,2018,智能医疗-1
000333,2018,智能家居-3
000333,2018,数字营销-1
000333,2019,人工智能-7
000333,2019,机器学习-1
000333,2019,人脸识别-2
000333,2019,大数据-9
000333,2019,云计算-2
000333,2019,工业互联网-10
000333,2019,B2B-2
000333,2019,智能医疗-1
000333,2019,智能客服-1
000333,2019,智能家居-3
000333,2019,数字营销-1
000338,2011,物联网-1
000338,2014,物联网-1
000338,2014,智能交通-1
000338,2016,大数据-1
000338,2017,大数据-1
000338,2017,云计算-1
000338,2017,物联网-1
000338,2017,网联-1
000338,2017,移动互联网-1
000338,2018,大数据-1
000338,2018,网联-2
000338,2018,电子商务-1
000338,2019,工业互联网-1
000338,2019,电子商务-1
000400,2008,电子商务-2
000400,2009,电子商务-1
000400,2009,智能电网-7
000400,2010,电子商务-1
000400,2010,智能电网-2
000400,2011,电子商务-1
000400,2011,智能电网-7
000400,2012,智能电网-2
000400,2013,智能电网-3
000400,2014,云计算-1
000400,2014,智能电网-1
000400,2016,大数据-1
000400,2016,物联网-1
000400,2016,工业互联网-1
000400,2016,智能电网-5
000400,2017,智能电网-7
000400,2018,人工智能-1
000400,2018,大数据-1
000400,2018,物联网-3
000400,2018,智能电网-3
000400,2019,人工智能-2
000400,2019,物联网-3
000400,2019,智能电网-2
000401,2015,智能电网-1
000401,2018,电子商务-1
000402,2014,大数据-1
000402,2014,智能家居-1
000402,2014,互联网金融-1
000402,2015,O2O-4
000402,2015,移动互联网-1
000402,2016,大数据-1
000402,2016,移动互联网-1
000402,2017,金融科技-1
000402,2019,金融科技-1
000404,2009,电子商务-1
000404,2017,智能机器人-1
000404,2018,人工智能-2
000404,2018,智能机器人-7
000404,2018,智能家居-2
000404,2019,人工智能-2
000404,2019,智能机器人-3
000404,2019,智能家居-2
000407,2015,电子商务-1
000407,2019,智能家居-1
000410,2019,工业互联网-2
000410,2009,电子商务-1
000410,2010,电子商务-1
000410,2012,电子商务-2
000410,2017,B2C-1
000410,2018,大数据-1
000410,2018,工业互联网-1
000411,2008,电子商务-1
000411,2009,电子商务-8
000411,2010,电子商务-12
000411,2010,B2B-1
000411,2010,B2C-1
000411,2011,电子商务-8
000411,2012,电子商务-7
000411,2013,电子商务-5
000411,2014,电子商务-9
000411,2014,B2B-1
000411,2014,B2C-1
000411,2015,电子商务-13
000411,2015,B2C-4
000411,2016,电子商务-10
000411,2017,大数据-1
000411,2017,物联网-13
000411,2017,O2O-1
000411,2017,电子商务-6
000411,2017,B2C-1
000411,2018,大数据-1
000411,2018,数据可视化-1
000411,2018,云计算-1
000411,2018,物联网-4
000411,2018,O2O-1
000411,2018,电子商务-3
000411,2019,大数据-1
000411,2019,数据可视化-1
000411,2019,云计算-1
000411,2019,物联网-4
000411,2019,O2O-3
000411,2019,电子商务-9
000411,2019,B2B-2
000411,2019,B2C-1
000413,2017,物联网-1
000413,2018,人工智能-2
000413,2018,物联网-1
000413,2019,人工智能-1
000415,2013,云计算-1
000415,2014,互联网金融-1
000415,2015,互联网金融-5
000417,2015,O2O-1
000417,2016,大数据-2
000417,2016,O2O-1
000417,2017,人工智能-1
000417,2017,大数据-2
000417,2017,O2O-1
000417,2017,移动支付-1
000417,2018,人工智能-2
000417,2018,大数据-3
000417,2018,数据挖掘-1
000417,2018,移动支付-1
000417,2018,电子商务-1
000417,2018,B2B-1
000417,2019,大数据-1
000417,2019,数据挖掘-1
000417,2019,电子商务-1
000418,2012,电子商务-1
000418,2013,移动互联网-1
000418,2013,电子商务-1
000418,2014,云计算-1
000418,2014,物联网-1
000418,2014,O2O-1
000418,2014,移动互联网-1
000418,2014,移动互联-1
000418,2015,大数据-2
000418,2015,云计算-1
000418,2015,物联网-2
000418,2015,移动互联网-1
000418,2015,电子商务-1
000418,2015,智能家居-2
000418,2016,移动互联-1
000418,2017,人工智能-1
000418,2017,大数据-2
000418,2018,物联网-1
000419,2010,电子商务-2
000419,2011,电子商务-4
000419,2012,电子商务-3
000419,2013,O2O-5
000419,2013,移动互联网-1
000419,2013,电子商务-7
000419,2013,B2C-1
000419,2014,O2O-1
000419,2014,电子商务-7
000419,2015,大数据-1
000419,2015,电子商务-7
000419,2016,O2O-1
000419,2016,电子商务-6
000419,2017,电子商务-1
000419,2018,人工智能-1
000419,2018,大数据-1
000419,2019,电子商务-2
000419,2019,智能家居-1
000421,2014,O2O-1
000421,2015,移动互联网-1
000421,2019,移动互联网-1
000422,2017,电子商务-1
000422,2018,电子商务-1
000422,2019,电子商务-1
000422,2007,电子商务-1
000422,2016,电子商务-1
000423,2010,电子商务-1
000423,2010,B2C-1
000423,2011,电子商务-1
000423,2012,电子商务-1
000423,2013,电子商务-5
000423,2014,电子商务-7
000423,2015,大数据-1
000423,2015,电子商务-1
000423,2017,大数据-1
000423,2019,移动互联网-1
000423,2019,B2B-1
000423,2019,B2C-1
000423,2019,数字营销-2
000425,2013,商业智能-1
000425,2015,智能电网-1
000425,2016,大数据-1
000425,2016,物联网-1
000425,2016,工业互联网-1
000425,2017,人工智能-1
000425,2017,大数据-2
000425,2017,云计算-1
000425,2017,物联网-1
000425,2017,工业互联网-2
000425,2017,电子商务-1
000425,2017,互联网金融-1
000425,2018,大数据-2
000425,2018,云计算-1
000425,2018,工业互联网-13
000425,2018,电子商务-4
000425,2019,人工智能-1
000425,2019,大数据-9
000425,2019,云计算-1
000425,2019,物联网-2
000425,2019,工业互联网-13
000425,2019,电子商务-1
000428,2014,移动互联网-1
000428,2015,大数据-2
000428,2016,大数据-1
000428,2016,电子商务-7
000428,2017,人工智能-1
000428,2017,大数据-2
000428,2017,云计算-1
000428,2018,大数据-1
000428,2018,云计算-1
000428,2018,电子商务-1
000428,2019,大数据-1
000428,2019,电子商务-1
000429,2016,移动支付-1
000429,2016,智能交通-1
000429,2017,移动支付-1
000429,2017,智能交通-1
000429,2018,大数据-1
000430,2014,O2O-1
000430,2014,电子商务-1
000430,2015,电子商务-1
000488,2010,电子商务-2
000488,2013,电子商务-2
000488,2014,电子商务-1
000488,2014,互联网金融-2
000498,2016,大数据-1
000501,2013,大数据-1
000501,2013,电子商务-4
000501,2014,大数据-1
000501,2014,电子商务-2
000501,2015,大数据-1
000501,2015,电子商务-1
000501,2016,移动支付-1
000501,2016,B2B-2
000501,2017,人工智能-1
000501,2017,大数据-1
000501,2017,云计算-2
000501,2017,物联网-1
000501,2017,区块链-1
000501,2017,移动支付-2
000501,2017,移动互联-1
000501,2017,B2B-2
000501,2018,大数据-1
000501,2019,大数据-1
000501,2019,数据挖掘-1
000502,2016,大数据-1
000502,2016,互联网医疗-1
000502,2018,第三方支付-2
000502,2019,第三方支付-1
000503,2018,大数据-15
000503,2018,异构数据-1
000503,2018,第三方支付-1
000503,2018,电子商务-26
000503,2019,人工智能-2
000503,2019,商业智能-3
000503,2019,大数据-26
000503,2019,数据挖掘-1
000503,2019,电子商务-25
000503,2019,智能医疗-3
000503,2007,电子商务-45
000503,2008,商业智能-1
000503,2008,电子商务-47
000503,2009,商业智能-1
000503,2009,电子商务-41
000503,2010,商业智能-1
000503,2010,电子商务-47
000503,2011,电子商务-14
000503,2012,电子商务-13
000503,2013,电子商务-19
000503,2014,电子商务-9
000503,2015,大数据-1
000503,2015,移动互联网-1
000503,2015,电子商务-24
000503,2016,人工智能-5
000503,2016,大数据-6
000503,2016,移动互联网-1
000503,2016,电子商务-36
000503,2016,智能医疗-8
000503,2017,人工智能-9
000503,2017,大数据-14
000503,2017,征信-1
000503,2017,电子商务-18
000504,2019,物联网-5
000504,2008,移动互联网-2
000504,2009,物联网-1
000504,2009,移动互联网-1
000504,2009,电子商务-1
000504,2010,云计算-1
000504,2010,物联网-1
000504,2010,移动互联网-1
000504,2010,电子商务-1
000504,2011,云计算-2
000504,2012,云计算-2
000504,2013,云计算-1
000504,2016,大数据-1
000504,2016,物联网-3
000504,2018,物联网-1
000505,2013,电子商务-1
000505,2017,移动互联网-1
000505,2018,移动互联网-1
000505,2018,电子商务-2
000505,2019,移动互联网-1
000505,2019,电子商务-3
000507,2011,智能电网-1
000507,2013,智能电网-1
000507,2017,智能家居-1
000507,2018,网联-1
000509,2015,互联网金融-1
000509,2016,电子商务-1
000511,2014,智能穿戴-1
000511,2014,智能家居-1
000511,2015,智能穿戴-1
000511,2015,智能家居-1
000511,2016,物联网-1
000511,2016,移动互联-1
000511,2017,网联-3
000513,2014,移动互联网-1
000513,2015,移动互联网-2
000513,2015,电子商务-1
000514,2018,大数据-1
000516,2010,电子商务-2
000516,2011,电子商务-1
000516,2012,电子商务-3
000516,2013,电子商务-2
000516,2014,移动互联网-2
000516,2014,电子商务-3
000516,2015,大数据-5
000516,2015,云计算-1
000516,2015,O2O-1
000516,2015,移动互联网-1
000516,2015,电子商务-8
000516,2016,大数据-1
000516,2016,云计算-1
000516,2016,移动互联网-1
000516,2016,电子商务-1
000516,2017,大数据-2
000516,2017,云计算-1
000516,2017,物联网-1
000516,2017,移动互联网-1
000516,2017,电子商务-1
000516,2018,人工智能-1
000516,2018,大数据-1
000516,2018,混合现实-1
000516,2018,物联网-1
000516,2018,移动互联网-1
000516,2019,人工智能-1
000516,2019,大数据-1
000516,2019,云计算-1
000516,2019,物联网-1
000516,2019,电子商务-3
000517,2014,互联网金融-1
000519,2016,电子商务-1
000521,2007,电子商务-2
000521,2009,电子商务-2
000521,2010,电子商务-2
000521,2011,电子商务-2
000521,2013,大数据-2
000521,2013,物联网-2
000521,2013,电子商务-4
000521,2013,智能家居-1
000521,2014,物联网-2
000521,2014,电子商务-1
000521,2015,大数据-3
000521,2015,云计算-3
000521,2015,物联网-1
000521,2015,C2B-1
000521,2015,O2O-10
000521,2015,电子商务-3
000521,2015,B2C-1
000521,2015,智能家居-1
000521,2016,人工智能-1
000521,2016,语音识别-1
000521,2016,大数据-1
000521,2016,云计算-1
000521,2016,物联网-2
000521,2016,O2O-1
000521,2016,电子商务-2
000521,2016,B2B-1
000521,2016,智能家居-1
000521,2017,人工智能-4
000521,2017,语音识别-1
000521,2017,大数据-1
000521,2017,物联网-1
000521,2017,电子商务-2
000521,2017,智能家居-1
000521,2018,人工智能-2
000521,2018,物联网-2
000521,2018,C2B-1
000521,2018,O2O-1
000521,2018,电子商务-1
000521,2018,B2C-1
000521,2019,语音识别-1
000521,2019,物联网-3
000521,2019,电子商务-1
000523,2011,电子商务-1
000523,2012,电子商务-2
000523,2013,电子商务-12
000523,2014,电子商务-16
000523,2015,大数据-1
000523,2015,电子商务-5
000523,2016,电子商务-7
000523,2016,B2C-3
000523,2016,数字营销-3
000523,2017,电子商务-3
000524,2015,大数据-1
000524,2016,大数据-4
000524,2016,O2O-1
000524,2017,大数据-1
000524,2017,B2B-2
000524,2018,B2B-2
000524,2018,智能客服-1
000524,2019,人工智能-2
000524,2019,大数据-3
000524,2019,云计算-1
000524,2019,物联网-1
000524,2019,区块链-1
000524,2019,电子商务-2
000524,2019,B2B-3
000525,2015,大数据-7
000525,2015,物联网-6
000525,2015,O2O-1
000525,2017,大数据-6
000525,2018,大数据-2
000525,2019,大数据-1
000526,2018,人工智能-2
000526,2018,大数据-2
000526,2018,云计算-2
000526,2018,O2O-1
000526,2019,人工智能-5
000526,2019,大数据-5
000526,2019,云计算-2
000526,2019,O2O-1
000527,2011,物联网-1
000527,2012,物联网-1
000527,2012,电子商务-1
000528,2014,电子商务-1
000528,2015,大数据-1
000528,2017,大数据-1
000528,2017,物联网-1
000528,2018,大数据-1
000528,2018,物联网-1
000528,2018,智能营销-1
000528,2019,大数据-3
000528,2019,工业互联网-1
000528,2019,智能营销-1
000529,2008,电子商务-1
000529,2011,电子商务-1
000529,2012,物联网-3
000529,2012,电子商务-6
000529,2012,B2C-1
000529,2013,电子商务-2
000529,2013,B2C-1
000529,2014,电子商务-3
000529,2015,O2O-1
000529,2015,电子商务-6
000529,2016,电子商务-16
000529,2017,电子商务-2
000529,2018,电子商务-2
000529,2019,电子商务-3
000530,2019,EB-5
000530,2019,物联网-4
000530,2019,工业互联网-1
000530,2019,无人零售-1
000530,2014,物联网-2
000530,2015,物联网-1
000530,2016,物联网-1
000530,2017,大数据-2
000530,2017,物联网-3
000530,2018,人工智能-1
000530,2018,大数据-1
000530,2018,无人零售-2
000531,2012,金融科技-1
000531,2013,金融科技-1
000531,2014,金融科技-1
000531,2016,金融科技-1
000531,2017,金融科技-1
000532,2013,智能电网-1
000532,2014,智能电网-2
000532,2015,大数据-1
000532,2015,物联网-2
000532,2015,移动互联-1
000532,2015,互联网金融-1
000532,2016,人工智能-1
000532,2016,大数据-1
000532,2016,互联网金融-1
000532,2017,互联网金融-3
000532,2018,互联网金融-1
000532,2019,物联网-1
000532,2019,互联网金融-1
000533,2011,电子商务-1
000533,2012,电子商务-1
000533,2013,电子商务-1
000533,2015,大数据-3
000533,2015,云计算-1
000533,2015,物联网-1
000533,2016,大数据-1
000533,2017,智能电网-1
000533,2017,互联网金融-1
000533,2018,智能电网-1
000533,2019,智能电网-1
000536,2015,虚拟现实-1
000536,2015,物联网-1
000536,2016,人工智能-2
000536,2017,人工智能-1
000536,2019,人工智能-1
000536,2019,大数据-1
000536,2019,物联网-1
000537,2019,大数据-1
000537,2019,云计算-1
000537,2019,物联网-1
000538,2008,电子商务-5
000538,2009,电子商务-8
000538,2010,电子商务-6
000538,2011,电子商务-5
000538,2012,电子商务-4
000538,2013,大数据-3
000538,2013,电子商务-1
000538,2014,大数据-1
000538,2014,移动互联网-1
000538,2014,移动互联-1
000538,2014,电子商务-3
000538,2015,大数据-1
000538,2015,互联网医疗-1
000538,2015,电子商务-1
000538,2016,大数据-1
000538,2016,数据挖掘-1
000538,2016,互联网医疗-1
000538,2016,电子商务-2
000538,2017,人工智能-2
000538,2017,大数据-4
000538,2017,云计算-1
000538,2017,物联网-1
000538,2017,区块链-1
000538,2017,O2O-1
000538,2017,电子商务-2
000538,2018,人工智能-3
000538,2018,大数据-3
000538,2019,人工智能-4
000538,2019,大数据-2
000538,2019,云计算-2
000538,2019,物联网-3
000539,2012,智能电网-1
000539,2013,智能电网-1
000539,2014,智能电网-1
000539,2017,大数据-3
000539,2017,数据挖掘-1
000539,2018,大数据-1
000539,2019,物联网-1
000540,2014,大数据-3
000540,2014,移动支付-1
000540,2014,第三方支付-1
000540,2014,互联网金融-8
000540,2015,大数据-6
000540,2015,征信-1
000540,2015,物联网-1
000540,2015,O2O-1
000540,2015,电子商务-1
000540,2015,互联网金融-6
000540,2016,大数据-15
000540,2016,互联网金融-5
000540,2017,大数据-8
000540,2017,第三方支付-2
000540,2017,互联网金融-3
000540,2018,智能投顾-1
000540,2018,互联网金融-2
000540,2018,金融科技-1
000540,2019,互联网金融-2
000540,2019,金融科技-1
000541,2014,电子商务-1
000541,2017,云计算-1
000541,2017,移动互联网-1
000541,2017,智能家居-1
000541,2018,物联网-1
000541,2018,移动互联网-1
000541,2018,智能家居-1
000541,2019,人工智能-1
000541,2019,云计算-1
000541,2019,物联网-3
000541,2019,B2B-1
000541,2019,智能家居-3
000543,2011,商业智能-1
000544,2017,大数据-1
000544,2017,云计算-1
000544,2018,大数据-1
000544,2018,云计算-1
000544,2018,物联网-2
000547,2011,物联网-1
000547,2012,物联网-1
000547,2013,物联网-1
000547,2015,工业互联网-1
000547,2015,智慧农业-1
000547,2016,虚拟现实-2
000547,2017,虚拟现实-6
000547,2018,人工智能-1
000547,2018,大数据-5
000547,2018,虚拟现实-3
000547,2018,物联网-3
000547,2018,工业互联网-2
000547,2019,人工智能-2
000547,2019,自动驾驶-1
000547,2019,大数据-14
000547,2019,云计算-2
000547,2019,物联网-3
000547,2019,工业互联网-1
000548,2018,人工智能-2
000548,2018,大数据-1
000548,2018,虚拟现实-1
000548,2018,云计算-1
000548,2018,物联网-1
000550,2017,自动驾驶-2
000550,2017,大数据-1
000550,2017,网联-1
000550,2017,移动互联-1
000550,2018,自动驾驶-5
000550,2018,大数据-1
000550,2018,网联-2
000550,2018,移动互联-1
000550,2019,自动驾驶-6
000550,2019,物联网-1
000550,2019,网联-4
000551,2008,电子商务-1
000551,2011,智能电网-2
000551,2012,网联-1
000551,2012,电子商务-1
000551,2012,智能电网-2
000551,2013,电子商务-1
000551,2014,电子商务-1
000551,2014,智能电网-4
000551,2016,大数据-2
000551,2016,物联网-1
000551,2016,智能电网-3
000551,2018,智能电网-2
000551,2019,物联网-1
000551,2019,智能电网-1
000552,2017,大数据-1
000552,2018,大数据-1
000552,2019,电子商务-1
000554,2016,大数据-1
000555,2013,大数据-5
000555,2013,云计算-7
000555,2013,物联网-1
000555,2013,移动互联-2
000555,2013,智能交通-1
000555,2014,大数据-9
000555,2014,云计算-11
000555,2014,移动互联-1
000555,2014,电子商务-1
000555,2015,大数据-22
000555,2015,征信-3
000555,2015,云计算-10
000555,2015,物联网-7
000555,2015,移动互联-1
000555,2015,智慧农业-3
000555,2016,人工智能-1
000555,2016,大数据-43
000555,2016,征信-1
000555,2016,云计算-12
